,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh
inferiorparietal-rh,0.28846153846153844,0.028846153846153848,0.019230769230769232,0.1346153846153846,0.019230769230769232,0.2403846153846154,0.028846153846153848,0.2403846153846154
parsopercularis-lh,0.02247191011235955,0.3707865168539326,0.1348314606741573,0.056179775280898875,0.25842696629213485,0.056179775280898875,0.056179775280898875,0.0449438202247191
parstriangularis-rh,0.031746031746031744,0.20634920634920634,0.5396825396825397,0.047619047619047616,0.031746031746031744,0.047619047619047616,0.047619047619047616,0.047619047619047616
postcentral-rh,0.14705882352941177,0.0392156862745098,0.0196078431372549,0.2647058823529412,0.049019607843137254,0.20588235294117646,0.08823529411764706,0.18627450980392157
rostralmiddlefrontal-lh,0.041666666666666664,0.25,0.020833333333333332,0.07291666666666667,0.40625,0.07291666666666667,0.0625,0.07291666666666667
superiorparietal-lh,0.20634920634920634,0.031746031746031744,0.015873015873015872,0.15079365079365079,0.03968253968253968,0.24603174603174602,0.07936507936507936,0.23015873015873015
superiortemporal-lh,0.07407407407407407,0.07407407407407407,0.037037037037037035,0.16666666666666666,0.09259259259259259,0.18518518518518517,0.2222222222222222,0.14814814814814814
superiortemporal-rh,0.21138211382113822,0.032520325203252036,0.016260162601626018,0.15447154471544716,0.04065040650406504,0.24390243902439024,0.06504065040650407,0.23577235772357724
