,cuneus-lh,frontalpole-lh,frontalpole-rh,insula-rh,isthmuscingulate-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
cuneus-lh,0.6604244694132334,0.0,0.1136079900124844,0.0,0.0,0.21348314606741572,0.012484394506866416,0.0
frontalpole-lh,0.0,0.7732962447844228,0.12656467315716272,0.0,0.0,0.03894297635605007,0.055632823365785816,0.005563282336578581
frontalpole-rh,0.06748911465892599,0.06313497822931785,0.45355587808417996,0.0,0.0,0.14223512336719885,0.15457184325108853,0.11901306240928883
insula-rh,0.0,0.0,0.0,0.493576017130621,0.26873661670235544,0.042826552462526764,0.0,0.1948608137044968
isthmuscingulate-rh,0.0,0.0,0.0,0.2763440860215054,0.4956989247311828,0.043010752688172046,0.0,0.18494623655913978
rostralanteriorcingulate-lh,0.1445578231292517,0.025510204081632654,0.16326530612244897,0.034013605442176874,0.034013605442176874,0.4608843537414966,0.10629251700680271,0.031462585034013606
rostralanteriorcingulate-rh,0.008936550491510277,0.03395889186773905,0.1903485254691689,0.0,0.0,0.10813226094727435,0.550491510277033,0.10813226094727435
temporalpole-rh,0.0,0.001771479185119575,0.13817537643932684,0.1612046058458813,0.15234720992028344,0.03454384410983171,0.10186005314437556,0.41009743135518156
