,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-rh,paracentral-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.18051013734466972,0.17331589274035317,0.029431000654022238,0.1340745585349902,0.06409417920209287,0.16415958142576847,0.1353826030085023,0.11903204708960105
caudalanteriorcingulate-rh,0.1694915254237288,0.17666232073011734,0.02803129074315515,0.13820078226857888,0.06844850065189048,0.16427640156453716,0.13428943937418514,0.12059973924380704
frontalpole-lh,0.19383259911894274,0.18061674008810572,0.1894273127753304,0.14096916299559473,0.06607929515418502,0.14096916299559473,0.05726872246696035,0.030837004405286344
frontalpole-rh,0.12827225130890052,0.13285340314136126,0.01832460732984293,0.18717277486910994,0.12303664921465969,0.12041884816753927,0.15837696335078533,0.13154450261780104
medialorbitofrontal-rh,0.09156378600823045,0.09876543209876543,0.013374485596707819,0.18415637860082304,0.2757201646090535,0.07921810699588477,0.14814814814814814,0.10905349794238683
paracentral-lh,0.17092866756393002,0.17496635262449528,0.02288021534320323,0.12987886944818305,0.05787348586810229,0.18977119784656796,0.13391655450874831,0.11978465679676985
rostralanteriorcingulate-lh,0.1336934503713707,0.13841998649561107,0.006076975016880486,0.16677920324105333,0.10195813639432816,0.1323430114787306,0.17893315327481432,0.14179608372721134
rostralanteriorcingulate-rh,0.13946117274167988,0.14263074484944532,0.003961965134706815,0.1600633914421553,0.089540412044374,0.13708399366085577,0.16402535657686212,0.16323296354992076
