,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-rh,paracentral-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.19862018881626725,0.17683369644153957,0.029774872912127815,0.1365286855482934,0.04066811909949165,0.17683369644153957,0.15250544662309368,0.08823529411764706
caudalanteriorcingulate-rh,0.16726361031518625,0.19949856733524354,0.022206303724928367,0.1497134670487106,0.0508595988538682,0.17621776504297995,0.15257879656160458,0.08166189111747851
frontalpole-lh,0.06507105459985041,0.0493642483171279,0.45923709798055345,0.05011219147344802,0.011219147344801795,0.035153328347045626,0.11368735976065819,0.2161555721765146
frontalpole-rh,0.12886785584273752,0.14743356388787768,0.021113942482708408,0.2235165635238442,0.09792500910083728,0.1346923917000364,0.15908263560247543,0.08736803785948308
medialorbitofrontal-rh,0.06728232189973615,0.08509234828496043,0.008575197889182058,0.1695250659630607,0.4175461741424802,0.06728232189973615,0.10949868073878628,0.07519788918205805
paracentral-lh,0.17127468581687613,0.1813285457809695,0.01615798922800718,0.1378815080789946,0.04093357271095153,0.23518850987432674,0.14398563734290845,0.0732495511669659
rostralanteriorcingulate-lh,0.13475650433622416,0.142761841227485,0.047364909939959975,0.15110073382254838,0.05870580386924616,0.13308872581721148,0.2104736490993996,0.12174783188792529
rostralanteriorcingulate-rh,0.10494623655913979,0.0989247311827957,0.12602150537634407,0.10666666666666667,0.052473118279569894,0.08817204301075268,0.1578494623655914,0.2649462365591398
