,cuneus-lh,frontalpole-lh,frontalpole-rh,insula-rh,isthmuscingulate-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
cuneus-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.4791666666666667,0.14583333333333334,0.0,0.0,0.14583333333333334,0.20833333333333334,0.020833333333333332
frontalpole-rh,0.0,0.05052631578947368,0.43157894736842106,0.0,0.0,0.029473684210526315,0.22736842105263158,0.26105263157894737
insula-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.15544041450777202,0.09326424870466321,0.0,0.0,0.48704663212435234,0.26424870466321243,0.0
rostralanteriorcingulate-rh,0.0,0.09156626506024096,0.26506024096385544,0.0,0.0,0.11325301204819277,0.3421686746987952,0.18795180722891566
temporalpole-rh,0.0,0.005865102639296188,0.3460410557184751,0.0,0.0,0.0,0.21114369501466276,0.436950146627566
