,frontalpole-lh,frontalpole-rh,fusiform-rh,inferiortemporal-rh,isthmuscingulate-rh,lingual-rh,parahippocampal-rh,pericalcarine-rh
frontalpole-lh,0.7843137254901961,0.21568627450980393,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.15625,0.84375,0.0,0.0,0.0,0.0,0.0,0.0
fusiform-rh,0.0,0.0,0.22598870056497175,0.1977401129943503,0.1638418079096045,0.1864406779661017,0.21468926553672316,0.011299435028248588
inferiortemporal-rh,0.0,0.0,0.13829787234042554,0.3262411347517731,0.12056737588652482,0.1524822695035461,0.2624113475177305,0.0
isthmuscingulate-rh,0.0,0.0,0.11312217194570136,0.14479638009049775,0.4343891402714932,0.09502262443438914,0.12217194570135746,0.09049773755656108
lingual-rh,0.0,0.0,0.15207373271889402,0.17050691244239632,0.1152073732718894,0.31797235023041476,0.2350230414746544,0.009216589861751152
parahippocampal-rh,0.0,0.0,0.14909090909090908,0.24,0.10545454545454545,0.20363636363636364,0.29454545454545455,0.007272727272727273
pericalcarine-rh,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.68
