,entorhinal-lh,entorhinal-rh,fusiform-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh
entorhinal-lh,0.6127320954907162,0.07824933687002653,0.014588859416445624,0.0649867374005305,0.07161803713527852,0.09018567639257294,0.03713527851458886,0.03050397877984085
entorhinal-rh,0.10077519379844961,0.48527131782945737,0.07441860465116279,0.13953488372093023,0.08527131782945736,0.020155038759689922,0.08992248062015504,0.004651162790697674
fusiform-lh,0.006984866123399301,0.06053550640279395,0.3445867287543655,0.12689173457508732,0.23050058207217694,0.10011641443538999,0.08381839348079162,0.046565774155995346
isthmuscingulate-rh,0.05798816568047337,0.1136094674556213,0.11124260355029586,0.40236686390532544,0.12189349112426036,0.03076923076923077,0.1349112426035503,0.027218934911242602
lingual-lh,0.05005213764337852,0.058394160583941604,0.20959332638164754,0.1251303441084463,0.3284671532846715,0.12304483837330553,0.06986444212721585,0.035453597497393116
parahippocampal-lh,0.06578947368421052,0.017543859649122806,0.1162280701754386,0.04276315789473684,0.15350877192982457,0.5274122807017544,0.0537280701754386,0.023026315789473683
parahippocampal-rh,0.04395604395604396,0.0989010989010989,0.0989010989010989,0.15934065934065933,0.08653846153846154,0.0673076923076923,0.4258241758241758,0.019230769230769232
rostralanteriorcingulate-lh,0.032818532818532815,0.009652509652509652,0.07335907335907337,0.05019305019305019,0.0637065637065637,0.032818532818532815,0.032818532818532815,0.7046332046332047
