,entorhinal-lh,frontalpole-lh,isthmuscingulate-rh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.6827731092436975,0.0,0.05672268907563025,0.12184873949579832,0.008403361344537815,0.018907563025210083,0.046218487394957986,0.06512605042016807
frontalpole-lh,0.0,0.8578947368421053,0.039473684210526314,0.0,0.034210526315789476,0.05526315789473684,0.0,0.013157894736842105
isthmuscingulate-rh,0.06626506024096386,0.030120481927710843,0.751004016064257,0.03614457831325301,0.024096385542168676,0.020080321285140562,0.020080321285140562,0.05220883534136546
parahippocampal-lh,0.10795454545454546,0.0,0.03787878787878788,0.7765151515151515,0.03409090909090909,0.003787878787878788,0.0,0.03977272727272727
rostralanteriorcingulate-lh,0.011131725417439703,0.03339517625231911,0.025974025974025976,0.029684601113172542,0.7235621521335807,0.15584415584415584,0.02040816326530612,0.0
rostralanteriorcingulate-rh,0.019762845849802372,0.04940711462450593,0.019762845849802372,0.0,0.17193675889328064,0.642292490118577,0.011857707509881422,0.08498023715415019
temporalpole-lh,0.07669616519174041,0.0,0.029498525073746312,0.0,0.038348082595870206,0.029498525073746312,0.7846607669616519,0.04129793510324484
temporalpole-rh,0.0583804143126177,0.013182674199623353,0.060263653483992465,0.03766478342749529,0.0,0.09416195856873823,0.018832391713747645,0.7175141242937854
