,bankssts-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,lingual-lh,middletemporal-lh,parahippocampal-lh,temporalpole-lh
bankssts-lh,0.3169642857142857,0.008928571428571428,0.09151785714285714,0.05357142857142857,0.10267857142857142,0.21428571428571427,0.044642857142857144,0.16741071428571427
frontalpole-rh,0.016194331983805668,0.41700404858299595,0.10526315789473684,0.14979757085020243,0.08906882591093117,0.016194331983805668,0.17408906882591094,0.032388663967611336
fusiform-lh,0.06748466257668712,0.06748466257668712,0.19427402862985685,0.17586912065439672,0.17995910020449898,0.016359918200409,0.1656441717791411,0.1329243353783231
inferiortemporal-lh,0.03644646924829157,0.10250569476082004,0.1776765375854214,0.20501138952164008,0.16173120728929385,0.002277904328018223,0.20501138952164008,0.10933940774487472
lingual-lh,0.07835051546391752,0.0577319587628866,0.18969072164948453,0.16288659793814433,0.19175257731958764,0.02268041237113402,0.15257731958762888,0.14432989690721648
middletemporal-lh,0.33225806451612905,0.0,0.03870967741935484,0.016129032258064516,0.054838709677419356,0.4032258064516129,0.0064516129032258064,0.14838709677419354
parahippocampal-lh,0.03764705882352941,0.12,0.17176470588235293,0.2,0.15529411764705883,0.0,0.21411764705882352,0.1011764705882353
temporalpole-lh,0.14135021097046413,0.02531645569620253,0.1540084388185654,0.11814345991561181,0.16455696202531644,0.08016877637130802,0.10759493670886076,0.2088607594936709
