,frontalpole-lh,frontalpole-rh,fusiform-rh,inferiortemporal-rh,isthmuscingulate-rh,lingual-rh,parahippocampal-rh,pericalcarine-rh
frontalpole-lh,0.7073578595317725,0.11872909698996656,0.0,0.0,0.09197324414715718,0.06521739130434782,0.016722408026755852,0.0
frontalpole-rh,0.13268608414239483,0.6148867313915858,0.02750809061488673,0.04692556634304207,0.024271844660194174,0.06634304207119741,0.07281553398058252,0.014563106796116505
fusiform-rh,0.0,0.018046709129511677,0.27388535031847133,0.2208067940552017,0.059447983014861996,0.15605095541401273,0.19745222929936307,0.07430997876857749
inferiortemporal-rh,0.0,0.029464285714285714,0.1875,0.30357142857142855,0.05625,0.15,0.22410714285714287,0.049107142857142856
isthmuscingulate-rh,0.07534246575342465,0.01780821917808219,0.06438356164383562,0.07123287671232877,0.4452054794520548,0.14520547945205478,0.11095890410958904,0.06986301369863014
lingual-rh,0.03961267605633803,0.029049295774647887,0.11443661971830986,0.1267605633802817,0.1073943661971831,0.3485915492957746,0.20334507042253522,0.030809859154929578
parahippocampal-rh,0.011466011466011465,0.036855036855036855,0.14496314496314497,0.18591318591318592,0.08108108108108109,0.20556920556920558,0.28501228501228504,0.04914004914004914
pericalcarine-rh,0.0,0.014754098360655738,0.11967213114754098,0.10491803278688525,0.08688524590163935,0.06229508196721312,0.10491803278688525,0.5065573770491804
