,frontalpole-lh,frontalpole-rh,fusiform-rh,inferiortemporal-rh,isthmuscingulate-rh,lingual-rh,parahippocampal-rh,pericalcarine-rh
frontalpole-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.043478260869565216,0.9130434782608695,0.0,0.0,0.043478260869565216,0.0,0.0,0.0
fusiform-rh,0.0,0.0,0.26881720430107525,0.25268817204301075,0.005376344086021506,0.1935483870967742,0.1881720430107527,0.0913978494623656
inferiortemporal-rh,0.0,0.0,0.16104868913857678,0.30337078651685395,0.0299625468164794,0.1947565543071161,0.25842696629213485,0.052434456928838954
isthmuscingulate-rh,0.0,0.039473684210526314,0.0,0.05263157894736842,0.631578947368421,0.10526315789473684,0.17105263157894737,0.0
lingual-rh,0.0,0.0,0.13852813852813853,0.19913419913419914,0.05194805194805195,0.3116883116883117,0.2554112554112554,0.04329004329004329
parahippocampal-rh,0.0,0.0,0.11877394636015326,0.2413793103448276,0.06513409961685823,0.22988505747126436,0.3065134099616858,0.038314176245210725
pericalcarine-rh,0.0,0.0,0.20481927710843373,0.1927710843373494,0.0,0.14457831325301204,0.14457831325301204,0.3132530120481928
