,bankssts-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,lingual-lh,middletemporal-lh,parahippocampal-lh,temporalpole-lh
bankssts-lh,0.2708333333333333,0.2916666666666667,0.020833333333333332,0.125,0.020833333333333332,0.22916666666666666,0.041666666666666664,0.0
frontalpole-rh,0.11864406779661017,0.5254237288135594,0.05084745762711865,0.09322033898305085,0.05084745762711865,0.1016949152542373,0.059322033898305086,0.0
fusiform-lh,0.0,0.024390243902439025,0.25609756097560976,0.21341463414634146,0.25,0.0,0.25609756097560976,0.0
inferiortemporal-lh,0.021052631578947368,0.04736842105263158,0.20526315789473684,0.2578947368421053,0.21578947368421053,0.010526315789473684,0.23157894736842105,0.010526315789473684
lingual-lh,0.0,0.021621621621621623,0.23243243243243245,0.2,0.2702702702702703,0.0,0.2756756756756757,0.0
middletemporal-lh,0.25,0.2692307692307692,0.0,0.07692307692307693,0.0,0.40384615384615385,0.0,0.0
parahippocampal-lh,0.0,0.02403846153846154,0.20673076923076922,0.18269230769230768,0.2403846153846154,0.0,0.34615384615384615,0.0
temporalpole-lh,0.0,0.0,0.0,0.18181818181818182,0.09090909090909091,0.0,0.0,0.7272727272727273
