,entorhinal-lh,entorhinal-rh,fusiform-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh
entorhinal-lh,0.5201342281879194,0.174496644295302,0.0,0.087248322147651,0.09731543624161074,0.0,0.07046979865771812,0.050335570469798654
entorhinal-rh,0.21912350597609562,0.4063745019920319,0.0,0.13545816733067728,0.05976095617529881,0.00398406374501992,0.16334661354581673,0.01195219123505976
fusiform-lh,0.0,0.0,0.2742857142857143,0.05714285714285714,0.25142857142857145,0.12,0.06857142857142857,0.22857142857142856
isthmuscingulate-rh,0.0967741935483871,0.13978494623655913,0.021505376344086023,0.3978494623655914,0.007168458781362007,0.0,0.25448028673835127,0.08243727598566308
lingual-lh,0.1125,0.04583333333333333,0.18333333333333332,0.025,0.35833333333333334,0.1,0.03333333333333333,0.14166666666666666
parahippocampal-lh,0.0,0.0,0.24271844660194175,0.0,0.2524271844660194,0.30097087378640774,0.0,0.20388349514563106
parahippocampal-rh,0.09259259259259259,0.18888888888888888,0.02962962962962963,0.24814814814814815,0.014814814814814815,0.0,0.37407407407407406,0.05185185185185185
rostralanteriorcingulate-lh,0.050387596899224806,0.01937984496124031,0.14728682170542637,0.10077519379844961,0.12790697674418605,0.06589147286821706,0.06201550387596899,0.4263565891472868
