,bankssts-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,lingual-lh,middletemporal-lh,parahippocampal-lh,temporalpole-lh
bankssts-lh,0.3770053475935829,0.02406417112299465,0.06283422459893048,0.05080213903743316,0.06417112299465241,0.24064171122994651,0.029411764705882353,0.15106951871657753
frontalpole-rh,0.02830188679245283,0.5581761006289309,0.06446540880503145,0.10062893081761007,0.04874213836477988,0.050314465408805034,0.1179245283018868,0.031446540880503145
fusiform-lh,0.02635431918008785,0.03806734992679356,0.2342606149341142,0.20790629575402636,0.18448023426061494,0.013177159590043924,0.18740849194729137,0.10834553440702782
inferiortemporal-lh,0.01849112426035503,0.05621301775147929,0.21153846153846154,0.23890532544378698,0.1752958579881657,0.005917159763313609,0.1989644970414201,0.09467455621301775
lingual-lh,0.02975724353954581,0.030540328895849646,0.20830070477682067,0.19107282693813626,0.2317932654659358,0.012529365700861394,0.17227877838684416,0.12372748629600626
middletemporal-lh,0.2513440860215054,0.03494623655913978,0.03763440860215054,0.024193548387096774,0.03494623655913978,0.45161290322580644,0.012096774193548387,0.1532258064516129
parahippocampal-lh,0.012976480129764802,0.0705596107055961,0.19383617193836172,0.19951338199513383,0.16382806163828062,0.0024330900243309003,0.27169505271695055,0.0851581508515815
temporalpole-lh,0.07944307944307945,0.022113022113022112,0.13923013923013924,0.11957411957411958,0.14742014742014742,0.07944307944307945,0.09991809991809991,0.31285831285831284
