,FT9,TP9,AF7,AF3,C5,TP7,PO7,PO3
FT9,0.7588652482269503,0.0,0.0,0.0,0.0,0.0,0.0,0.24113475177304963
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.6,0.0,0.4,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.0,0.0,0.14935064935064934,0.0,0.7727272727272727,0.0,0.07792207792207792
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.17905405405405406,0.0,0.0,0.0,0.0,0.037162162162162164,0.0,0.7837837837837838
