,FT9,TP9,AF7,AF3,C5,TP7,PO7,PO3
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.7449494949494949,0.0,0.0,0.0,0.255050505050505,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.5024875621890548,0.0,0.0,0.0,0.4975124378109453,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
