,TP9,FT10,AF7,AF3,PO7,PO3,AF8,AF4
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.5551020408163265,0.0,0.0,0.0,0.0,0.4448979591836735
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.9931224209078404,0.0,0.0068775790921595595
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.21595330739299612,0.0,0.0,0.005836575875486381,0.0,0.7782101167315175
