,bankssts-rh,frontalpole-rh,insula-rh,isthmuscingulate-rh,posteriorcingulate-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
bankssts-rh,0.39655172413793105,0.0,0.08620689655172414,0.23123732251521298,0.28600405679513186,0.0,0.0,0.0
frontalpole-rh,0.0,0.7428571428571429,0.0,0.0,0.0,0.0,0.0,0.2571428571428571
insula-rh,0.05578512396694215,0.0,0.38292011019283745,0.05165289256198347,0.045454545454545456,0.22245179063360881,0.12190082644628099,0.11983471074380166
isthmuscingulate-rh,0.2525366403607666,0.0,0.08680947012401354,0.49379932356257045,0.1668545659526494,0.0,0.0,0.0
posteriorcingulate-lh,0.26175115207373273,0.0,0.06451612903225806,0.14193548387096774,0.49400921658986174,0.012903225806451613,0.02488479262672811,0.0
rostralanteriorcingulate-lh,0.0,0.0,0.22994269340974213,0.0,0.008595988538681949,0.38108882521489973,0.2521489971346705,0.12822349570200572
rostralanteriorcingulate-rh,0.0,0.0,0.15752828546562228,0.0,0.02349869451697128,0.30809399477806787,0.46040034812880765,0.050478677110530897
temporalpole-rh,0.0,0.10597826086956522,0.15217391304347827,0.0,0.0,0.15670289855072464,0.04891304347826087,0.5362318840579711
