,bankssts-lh,frontalpole-rh,insula-rh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-lh,0.913151364764268,0.0,0.08684863523573201,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.3997134670487106,0.062320916905444126,0.0,0.07306590257879657,0.0064469914040114614,0.2163323782234957,0.24212034383954154
insula-rh,0.07183364839319471,0.08034026465028356,0.43194706994328924,0.0,0.13799621928166353,0.0,0.2523629489603025,0.02551984877126654
isthmuscingulate-rh,0.0,0.0,0.0,0.4140558848433531,0.2718035563082134,0.3141405588484335,0.0,0.0
parahippocampal-lh,0.0,0.058723884810841336,0.08582721626199886,0.18464144551101072,0.37549407114624506,0.14850367024280067,0.1101072840203275,0.03670242800677583
parahippocampal-rh,0.0,0.008422664624808576,0.0,0.28407350689127103,0.19831546707503828,0.5007656967840735,0.0,0.008422664624808576
rostralanteriorcingulate-lh,0.0,0.18315018315018314,0.16544566544566544,0.0,0.11538461538461539,0.0,0.37362637362637363,0.1623931623931624
rostralanteriorcingulate-rh,0.0,0.28949615713065757,0.024765157984628524,0.0,0.05465414175918019,0.007685738684884714,0.23398804440649018,0.38941076003415886
