,frontalpole-lh,frontalpole-rh,fusiform-lh,insula-rh,isthmuscingulate-rh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.6083009079118028,0.0,0.057068741893644616,0.05188067444876784,0.0,0.04409857328145266,0.23865110246433205,0.0
frontalpole-rh,0.0,0.7564102564102564,0.0,0.045584045584045586,0.0,0.0,0.038461538461538464,0.15954415954415954
fusiform-lh,0.0298932384341637,0.0,0.36298932384341637,0.021352313167259787,0.05693950177935943,0.31530249110320285,0.21352313167259787,0.0
insula-rh,0.033585222502099076,0.02434928631402183,0.02518891687657431,0.5314861460957179,0.022670025188916875,0.007556675062972292,0.10579345088161209,0.24937027707808565
isthmuscingulate-rh,0.0,0.0,0.18223234624145787,0.06605922551252848,0.592255125284738,0.15945330296127563,0.0,0.0
parahippocampal-lh,0.024334600760456272,0.0,0.3361216730038023,0.00532319391634981,0.053231939163498096,0.36958174904942964,0.21140684410646388,0.0
rostralanteriorcingulate-lh,0.10671462829736211,0.013788968824940047,0.18225419664268586,0.07553956834532374,0.0,0.16906474820143885,0.3657074340527578,0.08693045563549161
rostralanteriorcingulate-rh,0.0,0.11612903225806452,0.0,0.32365591397849464,0.0,0.0,0.15591397849462366,0.4043010752688172
