,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lateralorbitofrontal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.35526315789473684,0.0,0.25,0.0,0.0,0.0,0.12171052631578948,0.2730263157894737
caudalanteriorcingulate-rh,0.0,0.29127725856697817,0.014018691588785047,0.2118380062305296,0.0,0.205607476635514,0.2087227414330218,0.06853582554517133
frontalpole-lh,0.1292517006802721,0.011904761904761904,0.39625850340136054,0.10374149659863946,0.0,0.0,0.13095238095238096,0.22789115646258504
frontalpole-rh,0.0,0.17941952506596306,0.08311345646437995,0.25065963060686014,0.0,0.16094986807387862,0.20184696569920843,0.12401055408970976
isthmuscingulate-rh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
lateralorbitofrontal-lh,0.0,0.2449725776965265,0.0,0.2230347349177331,0.0,0.28884826325411334,0.18647166361974407,0.056672760511883
rostralanteriorcingulate-lh,0.045121951219512194,0.16097560975609757,0.09390243902439024,0.18658536585365854,0.0,0.12439024390243902,0.24878048780487805,0.1402439024390244
rostralanteriorcingulate-rh,0.12314540059347182,0.06231454005934718,0.20178041543026706,0.1394658753709199,0.0,0.04302670623145401,0.17062314540059348,0.2596439169139466
