,CP5,TP10,FT10,FC6,CP3,FT8,F6,AF4
CP5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.49382716049382713,0.0,0.0,0.0,0.0,0.5061728395061729,0.0
FT10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.5793103448275863,0.006896551724137931,0.4068965517241379,0.006896551724137931,0.0
CP3,0.0,0.0,0.0,0.009708737864077669,0.9563106796116505,0.02912621359223301,0.0048543689320388345,0.0
FT8,0.00411522633744856,0.0,0.0,0.24279835390946503,0.0205761316872428,0.4897119341563786,0.00823045267489712,0.2345679012345679
F6,0.0,0.18779342723004694,0.0,0.0,0.0,0.0,0.812206572769953,0.0
AF4,0.004081632653061225,0.0,0.0,0.0,0.0,0.23673469387755103,0.004081632653061225,0.7551020408163265
