,FT9,CP1,P7,F8,C1,CP3,PO4,PO8
FT9,0.3493975903614458,0.29518072289156627,0.0,0.0,0.0,0.0,0.0,0.35542168674698793
CP1,0.3356164383561644,0.3287671232876712,0.0,0.0,0.0,0.0,0.0,0.3356164383561644
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0
CP3,0.0,0.0,0.0,0.0,0.14285714285714285,0.8571428571428571,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.34104046242774566,0.2832369942196532,0.0,0.0,0.0,0.0,0.0,0.37572254335260113
