,Fp1,F7,FT9,TP9,FT10,Fp2,AF7,F2
Fp1,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
F7,0.0,0.32432432432432434,0.0,0.33783783783783783,0.33783783783783783,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.18382352941176472,0.0,0.5441176470588235,0.27205882352941174,0.0,0.0,0.0
FT10,0.0,0.25510204081632654,0.0,0.37755102040816324,0.3673469387755102,0.0,0.0,0.0
Fp2,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
