,Fp1,F7,FT9,TP10,T8,F8,Fp2,F6
Fp1,0.5373134328358209,0.0,0.0,0.0,0.0,0.0,0.4626865671641791,0.0
F7,0.0,0.49295774647887325,0.5070422535211268,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.4794520547945205,0.5205479452054794,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.5040650406504065,0.0,0.0,0.0,0.0,0.0,0.4959349593495935,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
