,Fp1,F7,FT9,TP10,T8,F8,Fp2,F6
Fp1,0.9310344827586207,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.0
F7,0.0,0.6625,0.3375,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.5094339622641509,0.49056603773584906,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.6,0.0,0.0,0.0,0.0,0.0,0.4,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
