,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,precentral-rh,superiorfrontal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.39759036144578314,0.20481927710843373,0.0,0.14457831325301204,0.0,0.0,0.08433734939759036,0.1686746987951807
caudalmiddlefrontal-rh,0.21904761904761905,0.2761904761904762,0.0,0.22857142857142856,0.0,0.0,0.18095238095238095,0.09523809523809523
inferiorparietal-rh,0.0,0.0,0.8421052631578947,0.0,0.0,0.0,0.0,0.15789473684210525
precentral-rh,0.1322314049586777,0.19834710743801653,0.0,0.3305785123966942,0.0,0.0,0.2727272727272727,0.06611570247933884
superiorfrontal-lh,0.0,0.0,0.0,0.0,0.6785714285714286,0.32142857142857145,0.0,0.0
superiorparietal-rh,0.0,0.0,0.0,0.0,0.3142857142857143,0.6857142857142857,0.0,0.0
superiortemporal-rh,0.1134020618556701,0.17525773195876287,0.0,0.30927835051546393,0.0,0.0,0.35051546391752575,0.05154639175257732
supramarginal-lh,0.1780821917808219,0.1095890410958904,0.0547945205479452,0.1095890410958904,0.0,0.0,0.0684931506849315,0.4794520547945205
