,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.34523809523809523,0.0,0.05952380952380952,0.0,0.35714285714285715,0.0,0.0,0.23809523809523808
caudalmiddlefrontal-rh,0.041666666666666664,0.375,0.0,0.0,0.041666666666666664,0.0,0.4166666666666667,0.125
parsopercularis-lh,0.1,0.0,0.8,0.0,0.1,0.0,0.0,0.0
parstriangularis-rh,0.0,0.0,0.043478260869565216,0.6521739130434783,0.0,0.0,0.30434782608695654,0.0
superiorfrontal-lh,0.3488372093023256,0.0,0.05813953488372093,0.0,0.36046511627906974,0.0,0.0,0.23255813953488372
superiorfrontal-rh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
superiortemporal-lh,0.0,0.17307692307692307,0.0,0.15384615384615385,0.0,0.0,0.5,0.17307692307692307
superiortemporal-rh,0.20689655172413793,0.011494252873563218,0.0,0.0,0.21839080459770116,0.0,0.08045977011494253,0.4827586206896552
