,Fp1,FT9,TP9,AF7,F1,F5,FT7,AF4
Fp1,0.6363636363636364,0.0,0.13636363636363635,0.0,0.0,0.0,0.0,0.22727272727272727
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.36363636363636365,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.36363636363636365
AF7,0.0,0.0,0.0,0.5,0.3125,0.0,0.1875,0.0
F1,0.0,0.0,0.0,0.25,0.6666666666666666,0.0,0.08333333333333333,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.375,0.375,0.0,0.25,0.0
AF4,0.42857142857142855,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.35714285714285715
