,Fp1,F7,FT9,T8,F8,AF7,AFz,F5
Fp1,0.39436619718309857,0.0,0.0,0.0,0.15492957746478872,0.014084507042253521,0.4225352112676056,0.014084507042253521
F7,0.0,0.38,0.38666666666666666,0.08666666666666667,0.0,0.14666666666666667,0.0,0.0
FT9,0.0,0.38,0.38666666666666666,0.08666666666666667,0.0,0.14666666666666667,0.0,0.0
T8,0.0,0.2708333333333333,0.2708333333333333,0.22916666666666666,0.0,0.22916666666666666,0.0,0.0
F8,0.34285714285714286,0.0,0.0,0.0,0.2857142857142857,0.0,0.34285714285714286,0.02857142857142857
AF7,0.0,0.2891566265060241,0.2891566265060241,0.1566265060240964,0.0,0.26506024096385544,0.0,0.0
AFz,0.3780487804878049,0.0,0.0,0.0,0.13414634146341464,0.012195121951219513,0.4634146341463415,0.012195121951219513
F5,0.2857142857142857,0.0,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.14285714285714285
