,bankssts-lh,frontalpole-lh,lingual-lh,medialorbitofrontal-rh,parahippocampal-rh,parsorbitalis-rh,pericalcarine-lh,rostralanteriorcingulate-rh
bankssts-lh,0.6162790697674418,0.0,0.0,0.0,0.22093023255813954,0.0,0.16279069767441862,0.0
frontalpole-lh,0.0,0.41346153846153844,0.0,0.3942307692307692,0.0,0.0,0.0,0.19230769230769232
lingual-lh,0.0,0.0,0.958904109589041,0.0,0.0410958904109589,0.0,0.0,0.0
medialorbitofrontal-rh,0.0,0.32456140350877194,0.0,0.39473684210526316,0.0,0.03508771929824561,0.0,0.24561403508771928
parahippocampal-rh,0.1623931623931624,0.0,0.008547008547008548,0.0,0.452991452991453,0.13675213675213677,0.23931623931623933,0.0
parsorbitalis-rh,0.0,0.0,0.0,0.020202020202020204,0.1414141414141414,0.5353535353535354,0.18181818181818182,0.12121212121212122
pericalcarine-lh,0.1276595744680851,0.0,0.0,0.0,0.2553191489361702,0.1702127659574468,0.44680851063829785,0.0
rostralanteriorcingulate-rh,0.0,0.16161616161616163,0.0,0.24242424242424243,0.0,0.1414141414141414,0.0,0.45454545454545453
