,bankssts-rh,frontalpole-lh,frontalpole-rh,parsorbitalis-rh,pericalcarine-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
bankssts-rh,0.711764705882353,0.0,0.0,0.0,0.01764705882352941,0.0,0.0,0.27058823529411763
frontalpole-lh,0.0,0.6444444444444445,0.13777777777777778,0.04,0.0,0.08444444444444445,0.044444444444444446,0.04888888888888889
frontalpole-rh,0.0,0.10566037735849057,0.630188679245283,0.06415094339622641,0.026415094339622643,0.15471698113207547,0.018867924528301886,0.0
parsorbitalis-rh,0.0,0.056962025316455694,0.08227848101265822,0.7658227848101266,0.0,0.08860759493670886,0.0,0.006329113924050633
pericalcarine-rh,0.03067484662576687,0.006134969325153374,0.05521472392638037,0.0,0.656441717791411,0.22085889570552147,0.03067484662576687,0.0
rostralanteriorcingulate-rh,0.0,0.0653061224489796,0.17142857142857143,0.0653061224489796,0.1469387755102041,0.5265306122448979,0.024489795918367346,0.0
temporalpole-lh,0.0,0.07547169811320754,0.018867924528301886,0.0,0.031446540880503145,0.050314465408805034,0.7735849056603774,0.050314465408805034
temporalpole-rh,0.2658959537572254,0.05202312138728324,0.0,0.0,0.0,0.0,0.03468208092485549,0.6473988439306358
