,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,parsorbitalis-lh,pericalcarine-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
frontalpole-rh,0.7378640776699029,0.0,0.0,0.0970873786407767,0.05825242718446602,0.009708737864077669,0.0970873786407767,0.0
lateralorbitofrontal-rh,0.0,0.8163265306122449,0.0,0.0,0.1836734693877551,0.0,0.0,0.0
medialorbitofrontal-rh,0.0,0.0,0.3879310344827586,0.0,0.0,0.28448275862068967,0.0,0.3275862068965517
parsorbitalis-lh,0.136986301369863,0.0,0.0,0.7671232876712328,0.0,0.0547945205479452,0.0,0.0410958904109589
pericalcarine-lh,0.08791208791208792,0.07692307692307693,0.0,0.0,0.8351648351648352,0.0,0.0,0.0
rostralanteriorcingulate-rh,0.024193548387096774,0.0,0.23387096774193547,0.04838709677419355,0.0,0.3790322580645161,0.0,0.31451612903225806
temporalpole-lh,0.12048192771084337,0.0,0.0,0.0,0.0,0.0,0.8795180722891566,0.0
temporalpole-rh,0.0,0.0,0.2698412698412698,0.03968253968253968,0.0,0.3412698412698413,0.0,0.3492063492063492
