,inferiorparietal-rh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.24475524475524477,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.055944055944055944,0.17482517482517482,0.21678321678321677
postcentral-rh,0.08333333333333333,0.14393939393939395,0.15151515151515152,0.13636363636363635,0.15151515151515152,0.09090909090909091,0.11363636363636363,0.12878787878787878
rostralmiddlefrontal-lh,0.08029197080291971,0.1386861313868613,0.15328467153284672,0.145985401459854,0.16058394160583941,0.08759124087591241,0.10948905109489052,0.12408759124087591
rostralmiddlefrontal-rh,0.07913669064748201,0.11510791366906475,0.12949640287769784,0.2302158273381295,0.1366906474820144,0.06474820143884892,0.1223021582733813,0.1223021582733813
superiorfrontal-lh,0.07971014492753623,0.13768115942028986,0.15217391304347827,0.15217391304347827,0.15942028985507245,0.08695652173913043,0.10869565217391304,0.12318840579710146
superiortemporal-lh,0.08403361344537816,0.1092436974789916,0.1092436974789916,0.09243697478991597,0.1092436974789916,0.3445378151260504,0.06722689075630252,0.08403361344537816
superiortemporal-rh,0.16,0.08666666666666667,0.1,0.11333333333333333,0.1,0.04,0.2,0.2
supramarginal-rh,0.1781609195402299,0.08620689655172414,0.09770114942528736,0.09770114942528736,0.09770114942528736,0.04597701149425287,0.1781609195402299,0.21839080459770116
