,inferiorparietal-rh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.12048192771084337,0.13253012048192772,0.13253012048192772,0.13253012048192772,0.13253012048192772,0.0963855421686747,0.12048192771084337,0.13253012048192772
postcentral-rh,0.08333333333333333,0.14393939393939395,0.15151515151515152,0.13636363636363635,0.15151515151515152,0.09090909090909091,0.11363636363636363,0.12878787878787878
rostralmiddlefrontal-lh,0.08029197080291971,0.1386861313868613,0.15328467153284672,0.145985401459854,0.16058394160583941,0.08759124087591241,0.10948905109489052,0.12408759124087591
rostralmiddlefrontal-rh,0.08661417322834646,0.12598425196850394,0.14173228346456693,0.1732283464566929,0.14960629921259844,0.07086614173228346,0.11811023622047244,0.13385826771653545
superiorfrontal-lh,0.07971014492753623,0.13768115942028986,0.15217391304347827,0.15217391304347827,0.15942028985507245,0.08695652173913043,0.10869565217391304,0.12318840579710146
superiortemporal-lh,0.1111111111111111,0.14444444444444443,0.14444444444444443,0.12222222222222222,0.14444444444444443,0.13333333333333333,0.08888888888888889,0.1111111111111111
superiortemporal-rh,0.08,0.13,0.15,0.15,0.15,0.06,0.14,0.14
supramarginal-rh,0.08695652173913043,0.13043478260869565,0.14782608695652175,0.14782608695652175,0.14782608695652175,0.06956521739130435,0.13043478260869565,0.1391304347826087
