,Fp1,F7,FT9,F4,F8,Fp2,AF7,PO4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.2,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.0,0.0
FT9,0.0,0.0,0.3442622950819672,0.0,0.0,0.0,0.3442622950819672,0.3114754098360656
F4,0.0,0.12,0.0,0.24,0.32,0.32,0.0,0.0
F8,0.0,0.05,0.016666666666666666,0.11666666666666667,0.5833333333333334,0.23333333333333334,0.0,0.0
Fp2,0.0,0.07894736842105263,0.0,0.18421052631578946,0.39473684210526316,0.34210526315789475,0.0,0.0
AF7,0.0,0.0,0.3275862068965517,0.0,0.0,0.0,0.3620689655172414,0.3103448275862069
PO4,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.35185185185185186,0.3148148148148148
