,Fp1,P8,TP10,T8,F4,F8,Fp2,AF7
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.41379310344827586,0.25862068965517243,0.25862068965517243,0.0,0.0,0.017241379310344827,0.05172413793103448
TP10,0.0,0.30434782608695654,0.30434782608695654,0.2826086956521739,0.0,0.0,0.021739130434782608,0.08695652173913043
T8,0.0,0.3333333333333333,0.28888888888888886,0.3111111111111111,0.0,0.0,0.022222222222222223,0.044444444444444446
F4,0.0,0.0,0.0,0.0,0.7931034482758621,0.20689655172413793,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.5454545454545454,0.45454545454545453,0.0,0.0
Fp2,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0
AF7,0.0,0.1,0.2,0.0,0.2,0.0,0.0,0.5
