,Fp1,FT9,TP9,F8,Fp2,AF7,F5,AF8
Fp1,0.5714285714285714,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285
FT9,0.0,0.5045871559633027,0.0,0.0,0.0,0.0,0.4954128440366973,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
AF8,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.2
