,bankssts-rh,cuneus-rh,frontalpole-lh,isthmuscingulate-rh,paracentral-rh,parahippocampal-rh,pericalcarine-lh,pericalcarine-rh
bankssts-rh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cuneus-rh,0.0,0.35858585858585856,0.0,0.14646464646464646,0.0,0.22727272727272727,0.10101010101010101,0.16666666666666666
frontalpole-lh,0.0,0.0,0.6627906976744186,0.0,0.3372093023255814,0.0,0.0,0.0
isthmuscingulate-rh,0.0,0.15865384615384615,0.0,0.30288461538461536,0.0,0.14423076923076922,0.21153846153846154,0.18269230769230768
paracentral-rh,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0
parahippocampal-rh,0.0,0.25862068965517243,0.0,0.13793103448275862,0.0,0.4367816091954023,0.04597701149425287,0.1206896551724138
pericalcarine-lh,0.0,0.14545454545454545,0.0,0.2909090909090909,0.0,0.07272727272727272,0.3151515151515151,0.17575757575757575
pericalcarine-rh,0.0,0.20903954802259886,0.0,0.192090395480226,0.0,0.14124293785310735,0.14124293785310735,0.3163841807909605
