,bankssts-rh,entorhinal-lh,frontalpole-lh,frontalpole-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,transversetemporal-rh
bankssts-rh,0.8228980322003577,0.0,0.0,0.01073345259391771,0.005366726296958855,0.06440071556350627,0.0,0.09660107334525939
entorhinal-lh,0.0,0.8242990654205608,0.0,0.0,0.0,0.0,0.14953271028037382,0.026168224299065422
frontalpole-lh,0.0,0.0,0.4321705426356589,0.1744186046511628,0.2616279069767442,0.13178294573643412,0.0,0.0
frontalpole-rh,0.009188361408882083,0.0,0.1225114854517611,0.47320061255742724,0.14241960183767227,0.20520673813169985,0.04747320061255743,0.0
rostralanteriorcingulate-lh,0.008156606851549755,0.0,0.22512234910277323,0.1761827079934747,0.399673735725938,0.1566068515497553,0.03425774877650897,0.0
rostralanteriorcingulate-rh,0.05592105263157895,0.0,0.1069078947368421,0.21052631578947367,0.13651315789473684,0.4901315789473684,0.0,0.0
temporalpole-lh,0.0,0.18202764976958524,0.0,0.07603686635944701,0.03917050691244239,0.0,0.6981566820276498,0.004608294930875576
transversetemporal-rh,0.19760479041916168,0.02694610778443114,0.0,0.0,0.0,0.0,0.0,0.7754491017964071
