,bankssts-rh,frontalpole-lh,frontalpole-rh,fusiform-rh,lateraloccipital-lh,parahippocampal-rh,parsorbitalis-lh,transversetemporal-rh
bankssts-rh,0.7721518987341772,0.0,0.02531645569620253,0.04008438818565401,0.0,0.0,0.04219409282700422,0.12025316455696203
frontalpole-lh,0.0,0.7337278106508875,0.0670611439842209,0.0,0.05917159763313609,0.0,0.14003944773175542,0.0
frontalpole-rh,0.03293413173652695,0.09580838323353294,0.7544910179640718,0.03592814371257485,0.038922155688622756,0.0,0.041916167664670656,0.0
fusiform-rh,0.041666666666666664,0.0,0.03333333333333333,0.6444444444444445,0.0,0.28055555555555556,0.0,0.0
lateraloccipital-lh,0.0,0.06198347107438017,0.030991735537190084,0.0,0.8636363636363636,0.010330578512396695,0.03305785123966942,0.0
parahippocampal-rh,0.0,0.0,0.0,0.2864583333333333,0.013020833333333334,0.7005208333333334,0.0,0.0
parsorbitalis-lh,0.035256410256410256,0.14102564102564102,0.02403846153846154,0.0,0.028846153846153848,0.0,0.7708333333333334,0.0
transversetemporal-rh,0.1607717041800643,0.0,0.0,0.0,0.0,0.0,0.0,0.8392282958199357
