,frontalpole-lh,frontalpole-rh,medialorbitofrontal-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-lh,0.3635437881873727,0.12627291242362526,0.09470468431771895,0.08655804480651731,0.062118126272912425,0.10081466395112017,0.1120162932790224,0.0539714867617108
frontalpole-rh,0.12274678111587983,0.2463519313304721,0.1759656652360515,0.06094420600858369,0.04463519313304721,0.13905579399141632,0.16995708154506436,0.04034334763948498
medialorbitofrontal-rh,0.08825910931174089,0.17165991902834007,0.26153846153846155,0.06477732793522267,0.07773279352226721,0.13846153846153847,0.1368421052631579,0.06072874493927125
parahippocampal-lh,0.09795479009687837,0.0721205597416577,0.0861141011840689,0.4068891280947255,0.1377825618945102,0.06566200215285253,0.031216361679224973,0.10226049515608181
parahippocampal-rh,0.06862745098039216,0.05337690631808279,0.09912854030501089,0.14161220043572983,0.40305010893246185,0.05664488017429194,0.02178649237472767,0.15577342047930284
rostralanteriorcingulate-lh,0.11789038262668046,0.16959669079627715,0.1654601861427094,0.0672182006204757,0.055842812823164424,0.22440537745604963,0.13857290589451912,0.06101344364012409
rostralanteriorcingulate-rh,0.12473794549266247,0.20020964360587,0.17714884696016772,0.03563941299790356,0.023060796645702306,0.14465408805031446,0.26834381551362685,0.02620545073375262
temporalpole-lh,0.06781750924784218,0.059186189889025895,0.08631319358816276,0.11220715166461159,0.18495684340320592,0.06658446362515413,0.027127003699136867,0.3958076448828607
