,frontalpole-lh,frontalpole-rh,medialorbitofrontal-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-lh,0.2509433962264151,0.16037735849056603,0.1018867924528302,0.06037735849056604,0.0509433962264151,0.1660377358490566,0.1490566037735849,0.06037735849056604
frontalpole-rh,0.14883720930232558,0.20930232558139536,0.16124031007751938,0.04806201550387597,0.020155038759689922,0.20775193798449612,0.18914728682170542,0.015503875968992248
medialorbitofrontal-rh,0.10316139767054909,0.18136439267886856,0.21797004991680533,0.056572379367720464,0.024958402662229616,0.2146422628951747,0.18136439267886856,0.019966722129783693
parahippocampal-lh,0.10869565217391304,0.09627329192546584,0.10559006211180125,0.22981366459627328,0.16149068322981366,0.10869565217391304,0.07453416149068323,0.11490683229813664
parahippocampal-rh,0.07836990595611286,0.047021943573667714,0.05329153605015674,0.16614420062695925,0.3448275862068966,0.047021943573667714,0.0438871473354232,0.219435736677116
rostralanteriorcingulate-lh,0.14224137931034483,0.1896551724137931,0.16810344827586207,0.05028735632183908,0.01867816091954023,0.22844827586206898,0.1781609195402299,0.02442528735632184
rostralanteriorcingulate-rh,0.1348314606741573,0.19101123595505617,0.18138041733547353,0.04012841091492777,0.016051364365971106,0.19903691813804172,0.22953451043338685,0.008025682182985553
temporalpole-lh,0.11235955056179775,0.033707865168539325,0.033707865168539325,0.12359550561797752,0.2808988764044944,0.052434456928838954,0.02247191011235955,0.3408239700374532
