,entorhinal-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,medialorbitofrontal-rh,parsorbitalis-rh,rostralanteriorcingulate-rh,temporalpole-lh
entorhinal-lh,0.525934861278649,0.020506634499396863,0.038600723763570564,0.19662243667068757,0.030156815440289506,0.09047044632086852,0.05307599517490953,0.04463208685162847
frontalpole-lh,0.02463768115942029,0.6057971014492753,0.08115942028985507,0.007246376811594203,0.0463768115942029,0.07391304347826087,0.08115942028985507,0.07971014492753623
frontalpole-rh,0.03625,0.08125,0.36875,0.025,0.18,0.06625,0.21625,0.02625
fusiform-lh,0.23787878787878788,0.007575757575757576,0.030303030303030304,0.5287878787878788,0.031818181818181815,0.03787878787878788,0.03333333333333333,0.09242424242424242
medialorbitofrontal-rh,0.033823529411764704,0.052941176470588235,0.21029411764705883,0.033823529411764704,0.4117647058823529,0.07058823529411765,0.16029411764705884,0.026470588235294117
parsorbitalis-rh,0.09273182957393483,0.06390977443609022,0.07268170426065163,0.03258145363408521,0.06140350877192982,0.5714285714285714,0.07393483709273183,0.03132832080200501
rostralanteriorcingulate-rh,0.04838709677419355,0.07373271889400922,0.20506912442396313,0.02304147465437788,0.14285714285714285,0.06797235023041474,0.41013824884792627,0.02880184331797235
temporalpole-lh,0.040995607613469986,0.07759882869692533,0.03367496339677892,0.07320644216691069,0.029282576866764276,0.03806734992679356,0.03953147877013177,0.6676427525622255
