,bankssts-lh,bankssts-rh,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-rh
bankssts-lh,0.5294117647058824,0.0074866310160427805,0.06844919786096257,0.011764705882352941,0.06310160427807486,0.2288770053475936,0.05561497326203209,0.03529411764705882
bankssts-rh,0.015552099533437015,0.7480559875583204,0.104199066874028,0.12286158631415241,0.00933125972006221,0.0,0.0,0.0
caudalanteriorcingulate-lh,0.07077625570776255,0.06735159817351598,0.6575342465753424,0.04680365296803653,0.026255707762557076,0.030821917808219176,0.1004566210045662,0.0
frontalpole-lh,0.01903553299492386,0.09771573604060914,0.04568527918781726,0.6472081218274112,0.07106598984771574,0.0,0.11928934010152284,0.0
frontalpole-rh,0.06043329532497149,0.00798175598631699,0.02394526795895097,0.06157354618015964,0.5461801596351197,0.07525655644241733,0.17673888255416192,0.04789053591790194
parahippocampal-rh,0.23814541622760801,0.0,0.026343519494204427,0.0,0.07165437302423604,0.5932560590094836,0.05584826132771338,0.014752370916754479
rostralanteriorcingulate-rh,0.055226824457593686,0.0,0.08875739644970414,0.08086785009861933,0.14497041420118342,0.05029585798816568,0.5798816568047337,0.0
temporalpole-rh,0.0611439842209073,0.0,0.0,0.0,0.09467455621301775,0.027613412228796843,0.0,0.8165680473372781
