,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parsorbitalis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-lh,0.3066347878063359,0.1661685594739988,0.0502092050209205,0.19665271966527198,0.02510460251046025,0.10818888224745965,0.12432755528989839,0.022713687985654513
frontalpole-rh,0.1455040871934605,0.29264305177111716,0.029427792915531336,0.16021798365122616,0.0,0.17057220708446866,0.1542234332425068,0.04741144414168937
medialorbitofrontal-lh,0.09050576752440107,0.05856255545696539,0.3797692990239574,0.07985803016858918,0.08163265306122448,0.08163265306122448,0.12777284826974267,0.1002661934338953
medialorbitofrontal-rh,0.17888402625820568,0.17177242888402625,0.04212253829321663,0.2882932166301969,0.0,0.11652078774617068,0.17341356673960612,0.02899343544857768
parsorbitalis-rh,0.08130081300813008,0.0,0.14308943089430895,0.0016260162601626016,0.7268292682926829,0.0,0.0,0.04715447154471545
rostralanteriorcingulate-lh,0.1022400919012062,0.17403790924755888,0.04709936817920735,0.11774842044801838,0.0,0.31246410109132683,0.15910396323951753,0.08730614589316485
rostralanteriorcingulate-rh,0.11127895266868076,0.1515609264853978,0.06747230614300101,0.15861027190332327,0.0,0.148539778449144,0.2583081570996979,0.1042296072507553
temporalpole-lh,0.037096774193548385,0.07741935483870968,0.0935483870967742,0.050806451612903224,0.02258064516129032,0.13548387096774195,0.16693548387096774,0.4161290322580645
