,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.6445623342175066,0.058355437665782495,0.07294429708222812,0.01856763925729443,0.06763925729442971,0.054376657824933686,0.08355437665782493,0.0
frontalpole-rh,0.048355899419729204,0.4081237911025145,0.21470019342359767,0.0,0.086073500967118,0.19632495164410058,0.0009671179883945841,0.045454545454545456
lateralorbitofrontal-rh,0.055088702147525676,0.20541549953314658,0.37815126050420167,0.011204481792717087,0.09337068160597572,0.20915032679738563,0.015873015873015872,0.031746031746031744
parahippocampal-rh,0.01576872536136662,0.0,0.018396846254927726,0.6517739816031537,0.10775295663600526,0.02102496714848883,0.10512483574244415,0.08015768725361366
rostralanteriorcingulate-lh,0.057112068965517244,0.09698275862068965,0.11422413793103449,0.07758620689655173,0.5140086206896551,0.1400862068965517,0.0,0.0
rostralanteriorcingulate-rh,0.03605015673981191,0.15595611285266459,0.1778996865203762,0.014106583072100314,0.10501567398119123,0.4506269592476489,0.01018808777429467,0.050156739811912224
temporalpole-lh,0.08795669824086604,0.0,0.023004059539918808,0.10825439783491204,0.0,0.012178619756427604,0.7144790257104194,0.05412719891745602
temporalpole-rh,0.0,0.045990566037735846,0.03537735849056604,0.07193396226415094,0.0,0.07547169811320754,0.04245283018867924,0.7287735849056604
