,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
caudalanteriorcingulate-lh,0.5718432510885341,0.3483309143686502,0.0,0.0,0.0,0.05805515239477504,0.002902757619738752,0.018867924528301886
caudalanteriorcingulate-rh,0.3181818181818182,0.6026392961876833,0.0,0.0,0.03812316715542522,0.03519061583577713,0.005865102639296188,0.0
frontalpole-lh,0.0,0.0,0.32179226069246436,0.1513917175831636,0.17379497623896809,0.12219959266802444,0.19008825526137135,0.04073319755600815
frontalpole-rh,0.0,0.0,0.18078175895765472,0.31758957654723124,0.14413680781758959,0.13436482084690554,0.18403908794788273,0.03908794788273615
medialorbitofrontal-lh,0.0,0.015727391874180863,0.17038007863695936,0.11861074705111402,0.354521625163827,0.13892529488859764,0.15399737876802097,0.04783748361730013
rostralanteriorcingulate-lh,0.027835768963117607,0.019485038274182326,0.12874043145441894,0.11691022964509394,0.1475295755045233,0.3750869867780097,0.16423103688239388,0.020180932498260265
rostralanteriorcingulate-rh,0.0,0.0027397260273972603,0.20068493150684932,0.16301369863013698,0.16027397260273973,0.16027397260273973,0.2773972602739726,0.03561643835616438
temporalpole-lh,0.016251354279523293,0.0,0.07042253521126761,0.05200433369447454,0.0780065005417118,0.027085590465872156,0.05308775731310943,0.7031419284940412
