,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.16530944625407165,0.0,0.0,0.0,0.10423452768729642,0.09690553745928339,0.11970684039087948,0.0,0.04234527687296417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024429967426710096,0.0,0.0,0.0,0.0,0.0,0.010586319218241042,0.0,0.06026058631921824,0.0,0.0,0.0,0.08876221498371335,0.0,0.0,0.0,0.0,0.0,0.0732899022801303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007328990228013029,0.0,0.13599348534201955,0.0,0.029315960912052116,0.0,0.0,0.0,0.06351791530944625,0.0,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.1317019521583723,0.12675281825680507,0.0,0.0,0.0,0.03381908166070938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11987902117129502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10998075336816057,0.0,0.07396205664008798,0.0775364311245532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10035743744844652,0.0,0.0,0.004674182018146824,0.0,0.0,0.0,0.0,0.0,0.0,0.07148748968930436,0.0,0.01567225735496288,0.10585647511685455,0.02832004399230135
FT9,0.0,0.0,0.0,0.1282903851482405,0.12967581047381546,0.0,0.0,0.0,0.032973122748683845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1169298974785259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11083402604599613,0.0,0.07453588251593239,0.07896924355777224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10196730396231643,0.0,0.0,0.0022166805209199226,0.0,0.0,0.0,0.0,0.0,0.0,0.07204211692989748,0.0,0.01801052923247437,0.10418398448323635,0.029371016902188973
FC5,0.0,0.06545454545454546,0.0,0.0,0.0,0.10649350649350649,0.07376623376623377,0.0903896103896104,0.0,0.06805194805194806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425974025974026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07948051948051948,0.0,0.0,0.0,0.09766233766233766,0.0,0.0,0.04,0.0,0.0,0.0877922077922078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10701298701298702,0.0,0.05974025974025974,0.0,0.0,0.0,0.08155844155844155,0.0,0.0,0.0
FC1,0.0,0.08890577507598785,0.0,0.0,0.0,0.10790273556231003,0.10714285714285714,0.10790273556231003,0.0,0.057750759878419454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020516717325227963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07446808510638298,0.0,0.0,0.0,0.10106382978723404,0.0,0.0,0.016717325227963525,0.0,0.0,0.08662613981762918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10790273556231003,0.0,0.04559270516717325,0.0,0.0,0.0,0.07750759878419453,0.0,0.0,0.0
C3,0.0,0.08661887694145759,0.0,0.0,0.0,0.10513739545997611,0.08482676224611709,0.11529271206690561,0.0,0.05973715651135006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03046594982078853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07287933094384708,0.0,0.0,0.0,0.0937873357228196,0.0,0.0,0.027479091995221028,0.0,0.0,0.08243727598566308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11589008363201912,0.0,0.05017921146953405,0.0,0.0,0.0,0.07526881720430108,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.12023460410557185,0.11436950146627566,0.0,0.0,0.0,0.11925708699902249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12023460410557185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09579667644183773,0.0,0.10557184750733138,0.03616813294232649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06744868035190615,0.0,0.0,0.01270772238514174,0.0,0.0,0.0,0.0,0.0,0.0,0.08797653958944282,0.0,0.0,0.12023460410557185,0.0
TP9,0.0,0.016030779095864058,0.0,0.0,0.0,0.04135941006732927,0.023725553061878808,0.03142032702789355,0.0,0.1599871753767233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041680025649246555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1192689964732286,0.0,0.0,0.0,0.10804745110612375,0.0,0.0,0.035908945174735495,0.0,0.0,0.08496312920807951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07213850593138826,0.0,0.10740621994228919,0.0,0.0,0.0,0.10067329272202628,0.01667201025969862,0.0,0.04071817890349471
