,entorhinal-lh,frontalpole-lh,frontalpole-rh,pericalcarine-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.6756329113924051,0.03322784810126582,0.014240506329113924,0.023734177215189875,0.09177215189873418,0.030063291139240507,0.08702531645569621,0.04430379746835443
frontalpole-lh,0.04291845493562232,0.5894134477825465,0.09871244635193133,0.11444921316165951,0.06866952789699571,0.055793991416309016,0.030042918454935622,0.0
frontalpole-rh,0.016605166051660517,0.12546125461254612,0.5830258302583026,0.0,0.13837638376383765,0.09040590405904059,0.046125461254612546,0.0
pericalcarine-lh,0.04430379746835443,0.15611814345991562,0.0,0.7932489451476793,0.0,0.002109704641350211,0.002109704641350211,0.002109704641350211
rostralanteriorcingulate-lh,0.10207939508506617,0.08695652173913043,0.14555765595463138,0.0,0.5822306238185255,0.04914933837429111,0.034026465028355386,0.0
rostralanteriorcingulate-rh,0.03816793893129771,0.10178117048346055,0.1272264631043257,0.007633587786259542,0.06615776081424936,0.648854961832061,0.010178117048346057,0.0
temporalpole-lh,0.12683823529411764,0.04963235294117647,0.042279411764705885,0.0055147058823529415,0.03308823529411765,0.003676470588235294,0.7077205882352942,0.03125
temporalpole-rh,0.05161290322580645,0.0,0.0,0.0064516129032258064,0.0,0.0,0.03655913978494624,0.9053763440860215
