,entorhinal-rh,frontalpole-lh,frontalpole-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh,pericalcarine-lh,temporalpole-rh
entorhinal-rh,0.49070631970260226,0.023543990086741014,0.048327137546468404,0.048327137546468404,0.07311028500619579,0.15117719950433706,0.07434944237918216,0.09045848822800495
frontalpole-lh,0.01929260450160772,0.747588424437299,0.11254019292604502,0.04340836012861737,0.001607717041800643,0.02090032154340836,0.04983922829581994,0.00482315112540193
frontalpole-rh,0.054411764705882354,0.1264705882352941,0.575,0.06764705882352941,0.045588235294117645,0.052941176470588235,0.05,0.027941176470588237
lingual-lh,0.05687203791469194,0.03949447077409163,0.061611374407582936,0.5734597156398105,0.0947867298578199,0.03949447077409163,0.09794628751974724,0.036334913112164295
parahippocampal-lh,0.08914100486223663,0.004862236628849271,0.059967585089141004,0.09562398703403566,0.5737439222042139,0.0940032414910859,0.05672609400324149,0.02593192868719611
parahippocampal-rh,0.12794268167860798,0.011258955987717503,0.037871033776867964,0.02354145342886387,0.06448311156601842,0.6120777891504606,0.05834186284544524,0.06448311156601842
pericalcarine-lh,0.07091172214182344,0.04630969609261939,0.05499276410998553,0.10130246020260492,0.04341534008683068,0.08972503617945007,0.5933429811866859,0.0
temporalpole-rh,0.12209302325581395,0.00436046511627907,0.027616279069767442,0.030523255813953487,0.023255813953488372,0.1002906976744186,0.0,0.6918604651162791
