,entorhinal-rh,frontalpole-rh,fusiform-rh,inferiortemporal-rh,lingual-rh,parahippocampal-rh,temporalpole-rh,transversetemporal-rh
entorhinal-rh,0.6163194444444444,0.0,0.057291666666666664,0.08680555555555555,0.059027777777777776,0.04513888888888889,0.0625,0.07291666666666667
frontalpole-rh,0.0,0.8980891719745223,0.04777070063694268,0.022292993630573247,0.0,0.03184713375796178,0.0,0.0
fusiform-rh,0.040498442367601244,0.013499480789200415,0.32502596053997923,0.2087227414330218,0.142263759086189,0.23052959501557632,0.03946002076843198,0.0
inferiortemporal-rh,0.05149330587023687,0.005149330587023687,0.19052523171987643,0.35427394438722964,0.11225540679711637,0.18640576725025745,0.05870236869207003,0.0411946446961895
lingual-rh,0.03282051282051282,0.0,0.13743589743589743,0.1158974358974359,0.4841025641025641,0.2194871794871795,0.010256410256410256,0.0
parahippocampal-rh,0.0225,0.008333333333333333,0.19166666666666668,0.16166666666666665,0.185,0.4008333333333333,0.03,0.0
temporalpole-rh,0.09633911368015415,0.0,0.0674373795761079,0.1001926782273603,0.011560693641618497,0.06165703275529865,0.605009633911368,0.057803468208092484
transversetemporal-rh,0.10757946210268948,0.0024449877750611247,0.0,0.09535452322738386,0.0,0.004889975550122249,0.08801955990220049,0.7017114914425427
