,bankssts-rh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
bankssts-rh,0.5992438563327032,0.0,0.01890359168241966,0.022684310018903593,0.16068052930056712,0.05671077504725898,0.09073724007561437,0.05103969754253308
caudalanteriorcingulate-rh,0.0,0.802439024390244,0.0,0.03170731707317073,0.05853658536585366,0.1073170731707317,0.0,0.0
frontalpole-lh,0.026785714285714284,0.0,0.7455357142857143,0.12276785714285714,0.029017857142857144,0.033482142857142856,0.04241071428571429,0.0
frontalpole-rh,0.016200294550810016,0.016200294550810016,0.09572901325478646,0.6008836524300442,0.039764359351988215,0.11192930780559647,0.11045655375552282,0.008836524300441826
parahippocampal-rh,0.1431159420289855,0.043478260869565216,0.019927536231884056,0.05615942028985507,0.5561594202898551,0.06521739130434782,0.028985507246376812,0.08695652173913043
rostralanteriorcingulate-rh,0.044630404463040445,0.06415620641562064,0.01813110181311018,0.1087866108786611,0.05578800557880056,0.6220362622036262,0.01394700139470014,0.07252440725244072
temporalpole-lh,0.10756972111553785,0.0,0.037848605577689244,0.1394422310756972,0.025896414342629483,0.02390438247011952,0.6613545816733067,0.00398406374501992
temporalpole-rh,0.04970178926441352,0.0,0.0,0.009940357852882704,0.09940357852882704,0.0874751491053678,0.0,0.7534791252485089
