,cuneus-lh,frontalpole-rh,lateraloccipital-rh,medialorbitofrontal-rh,pericalcarine-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,superiorparietal-rh
cuneus-lh,0.14601769911504425,0.140117994100295,0.10619469026548672,0.13864306784660768,0.12389380530973451,0.10029498525073746,0.10914454277286136,0.13569321533923304
frontalpole-rh,0.14386459802538787,0.13963328631875882,0.1071932299012694,0.1382228490832158,0.12411847672778561,0.10155148095909731,0.11001410437235543,0.13540197461212977
lateraloccipital-rh,0.10899182561307902,0.11444141689373297,0.13760217983651227,0.11716621253405994,0.13215258855585832,0.13215258855585832,0.1335149863760218,0.12397820163487738
medialorbitofrontal-rh,0.13991769547325103,0.13854595336076816,0.10699588477366255,0.14540466392318244,0.12345679012345678,0.10150891632373114,0.10973936899862825,0.13443072702331962
pericalcarine-rh,0.12185430463576159,0.1271523178807947,0.11788079470198676,0.12980132450331125,0.1337748344370861,0.11258278145695365,0.1205298013245033,0.13642384105960265
rostralanteriorcingulate-lh,0.1062937062937063,0.11188811188811189,0.13986013986013987,0.11468531468531469,0.13006993006993006,0.13846153846153847,0.13706293706293707,0.12167832167832168
rostralanteriorcingulate-rh,0.10432569974554708,0.10941475826972011,0.11959287531806616,0.11195928753180662,0.12595419847328243,0.11450381679389313,0.19592875318066158,0.1183206106870229
superiorparietal-rh,0.13315579227696406,0.13715046604527298,0.11051930758988016,0.13715046604527298,0.12649800266311584,0.1051930758988016,0.11318242343541944,0.13715046604527298
