,F3,T7,CP5,FT10,AF7,P1,FC4,AF4
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.2222222222222222,0.2777777777777778,0.2777777777777778,0.0,0.2222222222222222,0.0,0.0
CP5,0.0,0.09302325581395349,0.3488372093023256,0.37209302325581395,0.0,0.18604651162790697,0.0,0.0
FT10,0.0,0.08888888888888889,0.3333333333333333,0.4,0.0,0.17777777777777778,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.6129032258064516,0.0,0.0,0.3870967741935484
P1,0.0,0.13793103448275862,0.3103448275862069,0.3103448275862069,0.0,0.2413793103448276,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.5416666666666666,0.0,0.0,0.4583333333333333
