,inferiorparietal-rh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.22727272727272727,0.03409090909090909,0.11363636363636363,0.2159090909090909,0.0,0.0,0.23863636363636365,0.17045454545454544
postcentral-rh,0.05970149253731343,0.208955223880597,0.23880597014925373,0.05970149253731343,0.13432835820895522,0.1791044776119403,0.05970149253731343,0.05970149253731343
rostralmiddlefrontal-lh,0.10679611650485436,0.13592233009708737,0.23300970873786409,0.10679611650485436,0.08737864077669903,0.11650485436893204,0.10679611650485436,0.10679611650485436
rostralmiddlefrontal-rh,0.22988505747126436,0.034482758620689655,0.11494252873563218,0.21839080459770116,0.0,0.0,0.22988505747126436,0.1724137931034483
superiorfrontal-lh,0.0,0.2564102564102564,0.2564102564102564,0.0,0.23076923076923078,0.2564102564102564,0.0,0.0
superiortemporal-lh,0.0,0.24444444444444444,0.28888888888888886,0.0,0.2,0.26666666666666666,0.0,0.0
superiortemporal-rh,0.22727272727272727,0.03409090909090909,0.11363636363636363,0.2159090909090909,0.0,0.0,0.23863636363636365,0.17045454545454544
supramarginal-rh,0.2,0.0375,0.125,0.2,0.0,0.0,0.2,0.2375
