,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,supramarginal-rh
inferiorparietal-rh,0.13675213675213677,0.08974358974358974,0.11965811965811966,0.1282051282051282,0.12393162393162394,0.14102564102564102,0.1282051282051282,0.13247863247863248
parsopercularis-lh,0.1116751269035533,0.18781725888324874,0.13705583756345177,0.1116751269035533,0.1116751269035533,0.1116751269035533,0.116751269035533,0.1116751269035533
parstriangularis-rh,0.12340425531914893,0.1148936170212766,0.14042553191489363,0.12340425531914893,0.12340425531914893,0.12340425531914893,0.1276595744680851,0.12340425531914893
postcentral-rh,0.1341991341991342,0.09090909090909091,0.12121212121212122,0.12987012987012986,0.12554112554112554,0.1341991341991342,0.12987012987012986,0.1341991341991342
rostralmiddlefrontal-rh,0.12987012987012986,0.09523809523809523,0.12554112554112554,0.12987012987012986,0.12554112554112554,0.12987012987012986,0.1341991341991342,0.12987012987012986
superiorparietal-rh,0.13675213675213677,0.08974358974358974,0.11965811965811966,0.1282051282051282,0.12393162393162394,0.14102564102564102,0.1282051282051282,0.13247863247863248
superiortemporal-lh,0.13135593220338984,0.09745762711864407,0.1271186440677966,0.1271186440677966,0.1228813559322034,0.13135593220338984,0.13135593220338984,0.13135593220338984
supramarginal-rh,0.13733905579399142,0.09012875536480687,0.12017167381974249,0.12875536480686695,0.12446351931330472,0.13733905579399142,0.12875536480686695,0.13304721030042918
