,frontalpole-lh,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.3333333333333333,0.2916666666666667,0.0,0.0,0.0,0.0,0.20833333333333334,0.16666666666666666
frontalpole-rh,0.32142857142857145,0.2857142857142857,0.0,0.0,0.0,0.0,0.21428571428571427,0.17857142857142858
fusiform-lh,0.0,0.0,0.8,0.0,0.2,0.0,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.0,0.6,0.25,0.15,0.0,0.0
lingual-lh,0.0,0.0,0.25,0.15,0.6,0.0,0.0,0.0
parahippocampal-lh,0.0,0.0,0.0,0.29411764705882354,0.058823529411764705,0.6470588235294118,0.0,0.0
rostralanteriorcingulate-lh,0.25,0.2857142857142857,0.0,0.0,0.0,0.0,0.25,0.21428571428571427
rostralanteriorcingulate-rh,0.21428571428571427,0.25,0.0,0.0,0.0,0.0,0.2857142857142857,0.25
