,caudalanteriorcingulate-lh,entorhinal-lh,isthmuscingulate-lh,lingual-lh,paracentral-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
caudalanteriorcingulate-lh,0.25925925925925924,0.0,0.0,0.0,0.2962962962962963,0.2222222222222222,0.2222222222222222,0.0
entorhinal-lh,0.0,0.4,0.2,0.2,0.0,0.0,0.0,0.2
isthmuscingulate-lh,0.0,0.2222222222222222,0.25925925925925924,0.25925925925925924,0.0,0.0,0.0,0.25925925925925924
lingual-lh,0.0,0.2222222222222222,0.25925925925925924,0.25925925925925924,0.0,0.0,0.0,0.25925925925925924
paracentral-lh,0.25,0.0,0.0,0.0,0.3333333333333333,0.20833333333333334,0.20833333333333334,0.0
rostralanteriorcingulate-lh,0.27586206896551724,0.0,0.0,0.0,0.2413793103448276,0.2413793103448276,0.2413793103448276,0.0
rostralanteriorcingulate-rh,0.27586206896551724,0.0,0.0,0.0,0.2413793103448276,0.2413793103448276,0.2413793103448276,0.0
temporalpole-lh,0.0,0.2413793103448276,0.2413793103448276,0.2413793103448276,0.0,0.0,0.0,0.27586206896551724
