,frontalpole-lh,frontalpole-rh,insula-lh,isthmuscingulate-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.37417530631479734,0.1950989632422243,0.0,0.01413760603204524,0.1705937794533459,0.16870876531573986,0.03864278982092366,0.03864278982092366
frontalpole-rh,0.11280653950953679,0.25340599455040874,0.020708446866485014,0.02888283378746594,0.21907356948228882,0.19182561307901907,0.08119891008174387,0.09209809264305177
insula-lh,0.0,0.05365126676602087,0.5886736214605067,0.0,0.08941877794336811,0.07600596125186289,0.14307004470938897,0.04918032786885246
isthmuscingulate-rh,0.024077046548956663,0.08507223113964688,0.0,0.5377207062600321,0.16853932584269662,0.09951845906902086,0.06741573033707865,0.01765650080256822
medialorbitofrontal-lh,0.09040959040959042,0.2017982017982018,0.030969030969030968,0.05244755244755245,0.2562437562437562,0.2002997002997003,0.0944055944055944,0.07342657342657342
medialorbitofrontal-rh,0.09544468546637744,0.1898047722342733,0.028741865509761388,0.033622559652928416,0.21746203904555314,0.27169197396963124,0.08676789587852494,0.07646420824295011
rostralanteriorcingulate-lh,0.030597014925373135,0.10970149253731343,0.07014925373134329,0.03283582089552239,0.141044776119403,0.11940298507462686,0.3485074626865672,0.14776119402985075
rostralanteriorcingulate-rh,0.03821062441752097,0.15563839701770738,0.03075489282385834,0.012115563839701771,0.13886300093196646,0.13140726933830382,0.1863932898415657,0.3066169617893756
