,frontalpole-lh,frontalpole-rh,fusiform-lh,insula-rh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.49655850540806296,0.058997050147492625,0.06489675516224189,0.049164208456243856,0.0,0.05014749262536873,0.0344149459193707,0.24582104228121926
frontalpole-rh,0.09134615384615384,0.5384615384615384,0.019230769230769232,0.0,0.0,0.030448717948717948,0.05929487179487179,0.26121794871794873
fusiform-lh,0.025018395879323033,0.003679175864606328,0.24908020603384842,0.1648270787343635,0.10412067696835908,0.2277409860191317,0.21449595290654894,0.011037527593818985
insula-rh,0.02561576354679803,0.0,0.21773399014778325,0.23399014778325122,0.1123152709359606,0.21083743842364533,0.19950738916256158,0.0
isthmuscingulate-rh,0.0,0.0,0.16455696202531644,0.13463751438434982,0.34810126582278483,0.16858457997698503,0.17088607594936708,0.013233601841196778
lingual-lh,0.01910598413842826,0.0061283345349675555,0.22674837779379955,0.15645277577505406,0.10490266762797404,0.2462148521989906,0.22458543619322277,0.015861571737563085
parahippocampal-lh,0.01349380014587892,0.012764405543398978,0.21480671043034283,0.15025528811086797,0.10831509846827134,0.22939460247994164,0.2447118891320204,0.0262582056892779
rostralanteriorcingulate-rh,0.23238095238095238,0.15714285714285714,0.03238095238095238,0.0,0.023809523809523808,0.045714285714285714,0.07238095238095238,0.4361904761904762
