,frontalpole-lh,frontalpole-rh,fusiform-lh,insula-rh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.4892966360856269,0.18042813455657492,0.0,0.0,0.0,0.0,0.0,0.3302752293577982
frontalpole-rh,0.18037974683544303,0.30063291139240506,0.0379746835443038,0.0,0.0,0.060126582278481014,0.11708860759493671,0.3037974683544304
fusiform-lh,0.0,0.032679738562091505,0.24836601307189543,0.16666666666666666,0.0,0.238562091503268,0.25163398692810457,0.06209150326797386
insula-rh,0.0,0.0,0.24873096446700507,0.25888324873096447,0.0,0.233502538071066,0.25888324873096447,0.0
isthmuscingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lingual-lh,0.0,0.05198776758409786,0.22935779816513763,0.14678899082568808,0.0,0.24464831804281345,0.24770642201834864,0.07951070336391437
parahippocampal-lh,0.0,0.08928571428571429,0.19642857142857142,0.1326530612244898,0.0,0.2066326530612245,0.2627551020408163,0.11224489795918367
rostralanteriorcingulate-rh,0.23555555555555555,0.21333333333333335,0.04666666666666667,0.0,0.0,0.06222222222222222,0.10222222222222223,0.34
