,frontalpole-lh,frontalpole-rh,fusiform-lh,insula-rh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.3344262295081967,0.003278688524590164,0.21639344262295082,0.16393442622950818,0.0,0.16721311475409836,0.11475409836065574,0.0
frontalpole-rh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
fusiform-lh,0.06766169154228856,0.0,0.28756218905472636,0.13134328358208955,0.05373134328358209,0.24378109452736318,0.21592039800995025,0.0
insula-rh,0.08482871125611746,0.0,0.21533442088091354,0.2137030995106036,0.08156606851549755,0.21533442088091354,0.18923327895595432,0.0
isthmuscingulate-rh,0.0,0.0,0.20224719101123595,0.1947565543071161,0.19850187265917604,0.20224719101123595,0.20224719101123595,0.0
lingual-lh,0.05242334322453017,0.0,0.24629080118694363,0.13056379821958458,0.05341246290801187,0.2828882294757666,0.2344213649851632,0.0
parahippocampal-lh,0.040748898678414094,0.0,0.24118942731277532,0.1299559471365639,0.05947136563876652,0.263215859030837,0.2654185022026432,0.0
rostralanteriorcingulate-rh,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5
