,frontalpole-lh,frontalpole-rh,fusiform-lh,insula-lh,medialorbitofrontal-lh,paracentral-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.8858195211786372,0.0,0.0,0.0,0.0,0.0,0.0,0.1141804788213628
frontalpole-rh,0.0,0.44405997693194926,0.05997693194925029,0.0,0.12341407151095732,0.0,0.28027681660899656,0.0922722029988466
fusiform-lh,0.0,0.07248322147651007,0.6577181208053692,0.0,0.10201342281879194,0.0,0.16778523489932887,0.0
insula-lh,0.0,0.0,0.0,0.7550644567219152,0.0,0.14917127071823205,0.0,0.09576427255985268
medialorbitofrontal-lh,0.0,0.10521140609636184,0.07079646017699115,0.0,0.3647984267453294,0.12586037364798427,0.3333333333333333,0.0
paracentral-lh,0.0,0.0,0.0,0.08977272727272727,0.1409090909090909,0.6659090909090909,0.10340909090909091,0.0
rostralanteriorcingulate-lh,0.0,0.17168885774351786,0.08479327259985985,0.0,0.24036440084092503,0.06657323055360898,0.3959355290819902,0.04064470918009811
rostralanteriorcingulate-rh,0.11742424242424243,0.1553030303030303,0.0,0.09848484848484848,0.0,0.0,0.11363636363636363,0.5151515151515151
